Film_Type,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
Comedy,1480,185,5840000,97,0,10,2.6099999999999999,60206.185570000001,97,3716,43243,5,2,23
Comedy,1480,455,3760000,47,0,3,4.4800000000000004,80000,47,1049,43243,5,2,23
Comedy,1480,164,2765000,46,0,3,34.850000000000001,60108.695650000001,46,132,43243,5,2,23
Comedy,1480,467,840000,28,0,1,7,30000,28,400,43243,5,2,23
Comedy,1480,484,330000,11,0,3,2.4399999999999999,30000,11,451,43243,5,2,23
Comedy,1480,185,14840000,371,0,10,9.9700000000000006,40000,371,3721,43242,5,2,22
Comedy,1480,455,6480000,162,0,3,15.43,40000,162,1050,43242,5,2,22
Comedy,1480,164,2870000,93,0,3,70.450000000000003,30860.215049999999,93,132,43242,5,2,22
Comedy,1480,467,1260000,42,0,1,10.5,30000,42,400,43242,5,2,22
Comedy,1480,214,825000,33,0,1,9.4800000000000004,25000,33,348,43242,5,2,22
Comedy,1480,484,210000,7,0,3,1.5600000000000001,30000,7,449,43242,5,2,22
Comedy,1480,466,120000,4,0,1,2.3399999999999999,30000,4,171,43242,5,2,22
Comedy,1480,185,4240000,106,0,10,2.8500000000000001,40000,106,3719,43241,5,2,21
Comedy,1480,164,1750000,28,0,3,21.210000000000001,62500,28,132,43241,5,2,21
Comedy,1480,168,1200000,12,0,2,10,100000,12,120,43241,5,2,21
Horror,1484,247,30240000,542,0,3,74.450000000000003,55793.357929999998,542,728,43191,4,2,1
Horror,1484,313,30160000,395,0,6,21.66,76354.430380000005,395,1824,43191,4,2,1
Horror,1484,431,30120000,251,0,8,36.380000000000003,120000,251,690,43191,4,2,1
Horror,1484,181,30050000,302,0,4,34.159999999999997,99503.311260000002,302,884,43191,4,2,1
Horror,1484,350,29800000,298,0,3,44.740000000000002,100000,298,666,43191,4,2,1
Horror,1484,210,28800000,360,0,6,86.959999999999994,80000,360,414,43191,4,2,1
Horror,1484,487,28500000,297,0,6,20.199999999999999,95959.595960000006,297,1470,43191,4,2,1
Horror,1484,291,27690000,490,0,6,48.039999999999999,56510.204080000003,490,1020,43191,4,2,1
Horror,1484,167,27580000,394,0,12,8.7599999999999998,70000,394,4498,43191,4,2,1
Horror,1484,380,27400000,315,0,4,41.18,86984.126980000001,315,765,43191,4,2,1
Horror,1484,162,26880000,448,0,6,7.7000000000000002,60000,448,5818,43191,4,2,1
Horror,1484,72,26880000,226,0,1,66.670000000000002,118938.0531,226,339,43191,4,2,1
Horror,1484,196,26800000,339,0,4,28.25,79056.047200000001,339,1200,43191,4,2,1
Horror,1484,160,26400000,330,0,8,11.15,80000,330,2960,43191,4,2,1
Horror,1484,277,25920000,324,0,5,33.399999999999999,80000,324,970,43191,4,2,1
Horror,1484,390,24960000,315,0,10,88.890000000000001,79238.095239999995,315,354,43191,4,2,1
Horror,1484,442,23040000,295,0,2,66.739999999999995,78101.694919999994,295,442,43191,4,2,1
Horror,1484,456,22880000,309,0,4,72.560000000000002,74045.307440000004,309,426,43191,4,2,1
Horror,1484,165,21920000,274,0,3,22.68,80000,274,1208,43191,4,2,1
Horror,1484,529,19800000,165,0,2,42.969999999999999,120000,165,384,43191,4,2,1
Horror,1484,142,18800000,188,0,7,67.870000000000005,100000,188,277,43191,4,2,1
Horror,1484,201,17920000,256,0,3,26.920000000000002,70000,256,951,43191,4,2,1
Horror,1484,222,16400000,205,0,4,15.890000000000001,80000,205,1290,43191,4,2,1
Horror,1484,225,16380000,234,0,10,10.31,70000,234,2270,43191,4,2,1
Horror,1484,499,15800000,158,0,2,34.799999999999997,100000,158,454,43191,4,2,1
Horror,1484,528,15240000,193,6,3,24.030000000000001,78963.73057,187,803,43191,4,2,1
Horror,1484,430,15200000,156,0,2,75.730000000000004,97435.897440000001,156,206,43191,4,2,1
Horror,1484,516,14960000,187,0,2,79.909999999999997,80000,187,234,43191,4,2,1
Horror,1484,57,14500000,145,0,3,23.239999999999998,100000,145,624,43191,4,2,1
Horror,1484,453,14310000,295,0,5,38.310000000000002,48508.474580000002,295,770,43191,4,2,1
Horror,1484,338,14160000,177,0,2,35.979999999999997,80000,177,492,43191,4,2,1
Horror,1484,531,12420000,207,0,4,36.700000000000003,60000,207,564,43191,4,2,1
Horror,1484,321,12350000,247,0,2,28.329999999999998,50000,247,872,43191,4,2,1
Horror,1484,180,12320000,154,0,2,42.079999999999998,80000,154,366,43191,4,2,1
Horror,1484,273,12300000,246,0,3,22.16,50000,246,1110,43191,4,2,1
Horror,1484,415,12250000,175,0,2,26.039999999999999,70000,175,672,43191,4,2,1
Horror,1484,468,11890000,194,0,3,43.990000000000002,61288.659789999998,194,441,43191,4,2,1
Horror,1484,310,11760000,196,0,2,21.780000000000001,60000,196,900,43191,4,2,1
Horror,1484,94,11410000,163,0,8,4,70000,163,4075,43191,4,2,1
Horror,1484,490,10710000,153,0,4,7.6200000000000001,70000,153,2008,43191,4,2,1
Horror,1484,194,9900000,198,0,2,37.640000000000001,50000,198,526,43191,4,2,1
Horror,1484,464,9440000,118,0,1,33.240000000000002,80000,118,355,43191,4,2,1
Horror,1484,479,8800000,110,0,2,32.539999999999999,80000,110,338,43191,4,2,1
Horror,1484,168,8800000,88,0,3,48.890000000000001,100000,88,180,43191,4,2,1
Horror,1484,466,8610000,144,0,3,28.07,59791.666669999999,144,513,43191,4,2,1
Horror,1484,484,8400000,168,0,3,37.329999999999998,50000,168,450,43191,4,2,1
Horror,1484,237,8280000,138,0,3,13.529999999999999,60000,138,1020,43191,4,2,1
Horror,1484,253,7560000,108,0,3,9.1099999999999994,70000,108,1186,43191,4,2,1
Horror,1484,286,6930000,99,0,2,19.800000000000001,70000,99,500,43191,4,2,1
Horror,1484,300,5920000,74,0,2,11.380000000000001,80000,74,650,43191,4,2,1
Horror,1484,486,5675000,142,0,2,25.359999999999999,39964.78873,142,560,43191,4,2,1
Horror,1484,81,5600000,56,0,2,,100000,56,,43191,4,2,1
Horror,1484,324,5530000,79,0,5,7.8600000000000003,70000,79,1005,43191,4,2,1
Horror,1484,331,5390000,77,0,1,17.5,70000,77,440,43191,4,2,1
Horror,1484,491,5130000,57,0,4,1.78,90000,57,3202,43191,4,2,1
Horror,1484,285,4700000,47,0,6,7.1200000000000001,100000,47,660,43191,4,2,1
Horror,1484,315,4550000,91,0,1,60.670000000000002,50000,91,150,43191,4,2,1
Horror,1484,503,4510000,52,0,2,52.530000000000001,86730.769230000005,52,99,43191,4,2,1
Horror,1484,299,4350000,97,0,2,10.390000000000001,44845.360820000002,97,934,43191,4,2,1
Horror,1484,467,4100000,82,0,2,10.25,50000,82,800,43191,4,2,1
Horror,1484,457,3800000,76,0,3,8.1699999999999999,50000,76,930,43191,4,2,1
Horror,1484,472,3500000,50,0,1,17.359999999999999,70000,50,288,43191,4,2,1
Horror,1484,492,2820000,50,0,1,24.039999999999999,56400,50,208,43191,4,2,1
Horror,1484,509,2450000,49,0,2,9.5299999999999994,50000,49,514,43191,4,2,1
Horror,1484,402,1620000,27,0,2,5.6299999999999999,60000,27,480,43191,4,2,1
Horror,1484,505,450000,9,0,1,4.6399999999999997,50000,9,194,43191,4,2,1
Horror,1484,508,400000,8,0,1,3.1299999999999999,50000,8,256,43191,4,2,1
Horror,1484,448,451812494,3130,0,16,90.150000000000006,144349.03959999999,3130,3472,43190,3,1,31
Horror,1484,524,222750000,1486,3,15,75.430000000000007,149899.05790000001,1483,1970,43190,3,1,31
Horror,1484,304,193200000,1294,0,8,94.310000000000002,149304.4822,1294,1372,43190,3,1,31
Horror,1484,344,175950000,1190,0,7,63.810000000000002,147857.14290000001,1190,1865,43190,3,1,31
Horror,1484,163,164010000,1252,0,9,89.879999999999995,130998.4026,1252,1393,43190,3,1,31
Horror,1484,186,128480000,1606,0,6,52.899999999999999,80000,1606,3036,43190,3,1,31
Horror,1484,489,126960000,894,0,21,61.450000000000003,142013.4228,894,1455,43190,3,1,31
Horror,1484,183,118320000,1479,0,7,46.950000000000003,80000,1479,3150,43190,3,1,31
Horror,1484,450,95850000,643,0,4,91.730000000000004,149066.87400000001,643,701,43190,3,1,31
Horror,1484,141,95250000,649,0,7,67.670000000000002,146764.25270000001,649,959,43190,3,1,31
Horror,1484,352,91350000,609,0,6,60.359999999999999,150000,609,1009,43190,3,1,31
Horror,1484,48,90000000,905,0,14,25.010000000000002,99447.513810000004,905,3619,43190,3,1,31
Horror,1484,51,76600000,774,0,14,20.359999999999999,98966.40827,774,3802,43190,3,1,31
Horror,1484,89,74850000,580,0,5,83.819999999999993,129051.72410000001,580,692,43190,3,1,31
Horror,1484,71,71100000,476,0,3,43.469999999999999,149369.74789999999,476,1095,43190,3,1,31
Horror,1484,396,61500000,615,0,3,66.129999999999995,100000,615,930,43190,3,1,31
Horror,1484,513,58350000,652,0,4,69.069999999999993,89493.865030000001,652,944,43190,3,1,31
Horror,1484,250,58000000,725,0,10,15.34,80000,725,4726,43190,3,1,31
Horror,1484,518,56040000,566,0,12,41.829999999999998,99010.600709999999,566,1353,43190,3,1,31
Horror,1484,159,55020000,786,0,12,20.93,70000,786,3755,43190,3,1,31
Horror,1484,262,54100000,543,0,4,85.379999999999995,99631.675870000006,543,636,43190,3,1,31
Horror,1484,485,51750000,345,0,4,64.969999999999999,150000,345,531,43190,3,1,31
Horror,1484,185,50800000,635,0,10,17.07,80000,635,3720,43190,3,1,31
Horror,1484,198,48300000,690,0,6,61.5,70000,690,1122,43190,3,1,31
Horror,1484,172,46100000,461,0,3,69.849999999999994,100000,461,660,43190,3,1,31
Horror,1484,52,45100000,451,0,6,17.600000000000001,100000,451,2562,43190,3,1,31
Horror,1484,475,44590000,637,0,8,54.909999999999997,70000,637,1160,43190,3,1,31
Horror,1484,34,44280000,369,12,5,67.090000000000003,120000,357,550,43190,3,1,31
Horror,1484,182,43040000,538,0,2,47.359999999999999,80000,538,1136,43190,3,1,31
Horror,1484,445,41760000,348,0,4,81.310000000000002,120000,348,428,43190,3,1,31
Horror,1484,259,41680000,521,0,3,54.609999999999999,80000,521,954,43190,3,1,31
Horror,1484,266,39150000,261,0,3,55.18,150000,261,473,43190,3,1,31
Horror,1484,50,39120000,326,0,6,16.82,120000,326,1938,43190,3,1,31
Horror,1484,522,38100000,254,0,6,47.649999999999999,150000,254,533,43190,3,1,31
Horror,1484,429,37700000,377,0,3,61.299999999999997,100000,377,615,43190,3,1,31
Horror,1484,417,36115000,364,0,3,50.140000000000001,99217.03297,364,726,43190,3,1,31
Horror,1484,35,36100000,361,0,3,72.930000000000007,100000,361,495,43190,3,1,31
Horror,1484,312,34240000,428,0,7,65.950000000000003,80000,428,649,43190,3,1,31
Horror,1484,313,33120000,432,0,6,23.68,76666.666670000006,432,1824,43190,3,1,31
Horror,1484,238,32340000,539,0,6,43.609999999999999,60000,539,1236,43190,3,1,31
Horror,1484,167,32270000,461,0,12,10.24,70000,461,4502,43190,3,1,31
Horror,1484,166,31710000,557,0,4,58.630000000000003,56929.982049999999,557,950,43190,3,1,31
Horror,1484,39,30750000,323,0,3,62.600000000000001,95201.238389999999,323,516,43190,3,1,31
Horror,1484,277,29840000,373,0,5,38.450000000000003,80000,373,970,43190,3,1,31
Horror,1484,291,29460000,533,0,6,52.25,55272.045030000001,533,1020,43190,3,1,31
Horror,1484,165,28640000,358,0,4,26.760000000000002,80000,358,1338,43190,3,1,31
Horror,1484,210,28080000,351,0,6,84.780000000000001,80000,351,414,43190,3,1,31
Horror,1484,380,28030000,355,0,4,46.409999999999997,78957.746480000002,355,765,43190,3,1,31
Horror,1484,474,28020000,309,0,3,66.879999999999995,90679.611650000006,309,462,43190,3,1,31
Horror,1484,196,28000000,357,0,4,29.75,78431.37255,357,1200,43190,3,1,31
Horror,1484,529,27480000,229,0,3,39.759999999999998,120000,229,576,43190,3,1,31
Horror,1484,181,26600000,266,0,6,18.120000000000001,100000,266,1468,43190,3,1,31
Horror,1484,73,26040000,217,0,3,73.810000000000002,120000,217,294,43190,3,1,31
Horror,1484,162,25500000,425,0,6,7.2999999999999998,60000,425,5822,43190,3,1,31
Horror,1484,390,23840000,304,0,10,86.349999999999994,78421.052630000006,304,352,43190,3,1,31
Horror,1484,247,23200000,377,0,2,68.299999999999997,61538.461539999997,377,552,43190,3,1,31
Horror,1484,144,23120000,289,0,10,56.670000000000002,80000,289,510,43190,3,1,31
Horror,1484,431,20760000,173,0,8,25.899999999999999,120000,173,668,43190,3,1,31
Horror,1484,160,19600000,245,0,8,8.2799999999999994,80000,245,2959,43190,3,1,31
Horror,1484,442,19400000,247,0,2,55.880000000000003,78542.510120000006,247,442,43190,3,1,31
Horror,1484,201,19390000,277,0,3,29.129999999999999,70000,277,951,43190,3,1,31
Horror,1484,456,19060000,250,0,4,60,76240,250,417,43190,3,1,31
Horror,1484,57,18000000,180,0,3,28.850000000000001,100000,180,624,43190,3,1,31
Horror,1484,72,17520000,146,0,1,43.07,120000,146,339,43190,3,1,31
Horror,1484,142,16750000,168,0,7,60.649999999999999,99702.380950000006,168,277,43190,3,1,31
Horror,1484,225,16100000,230,0,10,10.130000000000001,70000,230,2270,43190,3,1,31
Horror,1484,350,15100000,151,0,2,34.009999999999998,100000,151,444,43190,3,1,31
Horror,1484,479,14720000,184,0,4,27.219999999999999,80000,184,676,43190,3,1,31
Horror,1484,194,14350000,287,0,3,36.380000000000003,50000,287,789,43190,3,1,31
Horror,1484,499,14300000,143,0,2,31.5,100000,143,454,43190,3,1,31
Horror,1484,430,14100000,142,0,2,68.930000000000007,99295.774650000007,142,206,43190,3,1,31
Horror,1484,528,13550000,170,2,4,14.41,79705.88235,168,1180,43190,3,1,31
Horror,1484,516,12640000,158,0,2,67.519999999999996,80000,158,234,43190,3,1,31
Horror,1484,531,12360000,206,0,4,36.520000000000003,60000,206,564,43190,3,1,31
Horror,1484,468,12320000,182,0,3,41.270000000000003,67692.307690000001,182,441,43190,3,1,31
Horror,1484,180,12320000,158,0,2,43.170000000000002,77974.683539999998,158,366,43190,3,1,31
Horror,1484,222,12320000,154,0,4,11.94,80000,154,1290,43190,3,1,31
Horror,1484,253,12040000,172,0,3,14.51,70000,172,1185,43190,3,1,31
Horror,1484,168,11700000,117,0,3,65,100000,117,180,43190,3,1,31
Horror,1484,415,11550000,165,0,2,24.550000000000001,70000,165,672,43190,3,1,31
Horror,1484,321,11350000,227,0,2,26.030000000000001,50000,227,872,43190,3,1,31
Horror,1484,490,11340000,162,0,4,8.0700000000000003,70000,162,2007,43190,3,1,31
Horror,1484,273,11000000,220,0,4,14.859999999999999,50000,220,1480,43190,3,1,31
Horror,1484,466,10800000,180,0,3,35.090000000000003,60000,180,513,43190,3,1,31
Horror,1484,453,10530000,201,0,5,26.100000000000001,52388.059699999998,201,770,43190,3,1,31
Horror,1484,310,10500000,175,0,2,19.440000000000001,60000,175,900,43190,3,1,31
Horror,1484,487,9000000,90,0,5,7.3499999999999996,100000,90,1224,43190,3,1,31
Horror,1484,94,8680000,124,0,8,3.04,70000,124,4079,43190,3,1,31
Horror,1484,237,8520000,142,0,3,13.92,60000,142,1020,43190,3,1,31
Horror,1484,503,8130000,92,0,2,92.930000000000007,88369.565220000004,92,99,43190,3,1,31
Horror,1484,338,8040000,101,0,3,14.33,79603.960399999996,101,705,43190,3,1,31
Family,1483,262,9800000,101,0,6,10.59,97029.702969999998,101,954,43215,4,2,25
Family,1483,312,9040000,113,0,3,43.630000000000003,80000,113,259,43215,4,2,25
Family,1483,456,9040000,113,0,4,25.379999999999999,80000,113,445,43215,4,2,25
Family,1483,181,8710000,109,0,5,10.08,79908.256880000001,109,1081,43215,4,2,25
Family,1483,33,8000000,80,0,6,3.7000000000000002,100000,80,2162,43215,4,2,25
Family,1483,442,7680000,96,0,2,21.719999999999999,80000,96,442,43215,4,2,25
Family,1483,156,7600000,95,2,10,2.1899999999999999,80000,93,4338,43215,4,2,25
Family,1483,35,7300000,73,0,3,14.75,100000,73,495,43215,4,2,25
Family,1483,307,7280000,91,0,2,39.390000000000001,80000,91,231,43215,4,2,25
Family,1483,429,6800000,68,0,3,11.06,100000,68,615,43215,4,2,25
Family,1483,417,6725000,69,0,3,9.3499999999999996,97463.768119999993,69,738,43215,4,2,25
Family,1483,165,6720000,84,0,2,32.310000000000002,80000,84,260,43215,4,2,25
Family,1483,248,6650000,95,0,3,4.5899999999999999,70000,95,2070,43215,4,2,25
Family,1483,529,6600000,57,0,5,14.539999999999999,115789.4737,57,392,43215,4,2,25
Family,1483,155,6320000,106,0,3,36.810000000000002,59622.641510000001,106,288,43215,4,2,25
Family,1483,365,6300000,90,0,10,2.8999999999999999,70000,90,3103,43215,4,2,25
Family,1483,499,5900000,59,0,1,29.800000000000001,100000,59,198,43215,4,2,25
Family,1483,445,5760000,48,0,1,44.859999999999999,120000,48,107,43215,4,2,25
Family,1483,180,5600000,76,0,3,15.51,73684.210529999997,76,490,43215,4,2,25
Family,1483,431,5520000,46,0,6,11.08,120000,46,415,43215,4,2,25
Family,1483,414,5440000,68,0,3,15.74,80000,68,432,43215,4,2,25
Family,1483,455,5440000,68,0,3,17.710000000000001,80000,68,384,43215,4,2,25
Family,1483,142,5300000,53,0,3,49.07,100000,53,108,43215,4,2,25
Family,1483,362,4340000,124,0,2,38.869999999999997,35000,124,319,43215,4,2,25
Family,1483,453,4230000,76,0,4,76,55657.894740000003,76,100,43215,4,2,25
Family,1483,50,4200000,42,0,3,14.289999999999999,100000,42,294,43215,4,2,25
Family,1483,333,4080000,68,0,8,3.8999999999999999,60000,68,1744,43215,4,2,25
Family,1483,380,4040000,53,0,2,15.59,76226.415089999995,53,340,43215,4,2,25
Family,1483,526,4000000,40,1,2,7.25,100000,39,552,43215,4,2,25
Family,1483,506,3920000,98,0,1,24.5,40000,98,400,43215,4,2,25
Family,1483,515,3900000,78,0,1,15,50000,78,520,43215,4,2,25
Family,1483,492,3780000,63,0,1,30.289999999999999,60000,63,208,43215,4,2,25
Family,1483,425,3720000,62,0,2,7.75,60000,62,800,43215,4,2,25
Family,1483,495,3540000,59,0,2,10.35,60000,59,570,43215,4,2,25
Family,1483,503,3300000,61,0,2,61.619999999999997,54098.360659999998,61,99,43215,4,2,25
Family,1483,475,3290000,47,2,2,16.210000000000001,70000,45,290,43215,4,2,25
Family,1483,162,3180000,53,0,5,9.2200000000000006,60000,53,575,43215,4,2,25
Family,1483,338,3120000,42,0,2,9.1500000000000004,74285.714290000004,42,459,43215,4,2,25
Family,1483,196,2960000,37,0,2,20,80000,37,185,43215,4,2,25
Family,1483,88,2900000,29,0,6,0.80000000000000004,100000,29,3625,43215,4,2,25
Family,1483,221,2880000,36,0,1,7.1900000000000004,80000,36,501,43215,4,2,25
Family,1483,368,2500000,50,0,1,13.51,50000,50,370,43215,4,2,25
Family,1483,509,2500000,50,0,1,19.460000000000001,50000,50,257,43215,4,2,25
Family,1483,222,2400000,30,0,4,1.6599999999999999,80000,30,1807,43215,4,2,25
Family,1483,464,2320000,29,0,1,8.1699999999999999,80000,29,355,43215,4,2,25
Family,1483,359,2280000,40,0,2,9.5199999999999996,57000,40,420,43215,4,2,25
Family,1483,71,2250000,15,0,1,6.2800000000000002,150000,15,239,43215,4,2,25
Family,1483,324,2240000,32,0,1,15.529999999999999,70000,32,206,43215,4,2,25
Family,1483,158,1960000,28,0,2,4.6699999999999999,70000,28,600,43215,4,2,25
Family,1483,168,1900000,19,0,3,4.6900000000000004,100000,19,405,43215,4,2,25
Family,1483,516,1840000,23,0,1,19.66,80000,23,117,43215,4,2,25
Family,1483,531,1800000,30,0,1,54.549999999999997,60000,30,55,43215,4,2,25
Family,1483,486,1775000,42,0,1,15,42261.904759999998,42,280,43215,4,2,25
Family,1483,491,1710000,19,0,2,1.1899999999999999,90000,19,1597,43215,4,2,25
Family,1483,505,1680000,28,0,2,7.2199999999999998,60000,28,388,43215,4,2,25
Family,1483,496,1620000,54,0,2,25.120000000000001,30000,54,215,43215,4,2,25
Family,1483,231,1450000,29,0,2,2.79,50000,29,1039,43215,4,2,25
Family,1483,253,1330000,19,0,2,10,70000,19,190,43215,4,2,25
Family,1483,472,1330000,19,0,1,6.5999999999999996,70000,19,288,43215,4,2,25
Family,1483,498,1200000,20,0,1,8,60000,20,250,43215,4,2,25
Family,1483,326,1080000,18,0,2,3.1400000000000001,60000,18,573,43215,4,2,25
Family,1483,62,1050000,15,0,2,4.6900000000000004,70000,15,320,43215,4,2,25
Family,1483,321,1000000,20,0,1,4.5899999999999999,50000,20,436,43215,4,2,25
Family,1483,292,900000,15,0,2,4.1200000000000001,60000,15,364,43215,4,2,25
Family,1483,508,750000,15,0,1,5.8600000000000003,50000,15,256,43215,4,2,25
Family,1483,215,500000,10,0,5,0.47999999999999998,50000,10,2083,43215,4,2,25
Family,1483,432,440000,52,0,2,8.5199999999999996,8461.5384620000004,52,610,43215,4,2,25
Family,1483,484,120000,2,0,3,0.44,60000,2,455,43215,4,2,25
Family,1483,448,293889996,3682,0,22,82.909999999999997,79818.032590000003,3682,4441,43214,4,2,24
Family,1483,32,85200000,1420,0,16,18.879999999999999,60000,1420,7521,43214,4,2,24
Family,1483,73,84910000,1213,0,8,56.520000000000003,70000,1213,2146,43214,4,2,24
Family,1483,163,83380000,1246,0,8,89,66918.138040000005,1246,1400,43214,4,2,24
Family,1483,266,80800000,1010,0,6,25.829999999999998,80000,1010,3910,43214,4,2,24
Family,1483,489,67200000,843,0,22,68.670000000000002,79715.302490000002,843,1228,43214,4,2,24
Family,1483,452,63440000,793,0,5,81.329999999999998,80000,793,975,43214,4,2,24
Family,1483,156,60120000,1503,0,10,34.590000000000003,40000,1503,4345,43214,4,2,24
Family,1483,518,56940000,953,4,10,59.409999999999997,59748.163690000001,949,1604,43214,4,2,24
Family,1483,344,55230000,696,9,6,43.689999999999998,79353.448279999997,687,1593,43214,4,2,24
Family,1483,513,48500000,970,0,5,81.379999999999995,50000,970,1192,43214,4,2,24
Family,1483,352,47040000,588,0,4,63.640000000000001,80000,588,924,43214,4,2,24
Family,1483,304,46880000,588,0,5,80,79727.891159999999,588,735,43214,4,2,24
Family,1483,183,44679998,1117,0,5,47.530000000000001,39999.998209999998,1117,2350,43214,4,2,24
Family,1483,72,40140000,679,0,4,50.07,59116.347569999998,679,1356,43214,4,2,24
Family,1483,524,38880000,486,0,8,57.579999999999998,80000,486,844,43214,4,2,24
Family,1483,181,36660000,675,0,5,62.439999999999998,54311.111109999998,675,1081,43214,4,2,24
Family,1483,175,34800000,1160,0,12,20.420000000000002,30000,1160,5681,43214,4,2,24
Family,1483,417,32945000,655,0,4,58.899999999999999,50297.709920000001,655,1112,43214,4,2,24
Family,1483,51,29350000,587,0,3,33.68,50000,587,1743,43214,4,2,24
Family,1483,262,27950000,559,0,4,87.620000000000005,50000,559,638,43214,4,2,24
Family,1483,98,26750000,535,0,6,48.200000000000003,50000,535,1110,43214,4,2,24
Family,1483,141,25840000,323,0,4,72.909999999999997,80000,323,443,43214,4,2,24
Family,1483,172,24800000,248,0,5,55.109999999999999,100000,248,450,43214,4,2,24
Family,1483,485,24800000,310,0,4,54.200000000000003,80000,310,572,43214,4,2,24
Family,1483,187,24600000,615,0,6,68.790000000000006,40000,615,894,43214,4,2,24
Family,1483,33,24300000,486,0,6,22.5,50000,486,2160,43214,4,2,24
Family,1483,528,21980000,438,0,5,74.870000000000005,50182.648399999998,438,585,43214,4,2,24
Family,1483,430,21700000,436,0,5,97.099999999999994,49770.642200000002,436,449,43214,4,2,24
Family,1483,115,19100000,389,0,2,67.299999999999997,49100.25707,389,578,43214,4,2,24
Family,1483,338,18360000,459,0,3,71.829999999999998,40000,459,639,43214,4,2,24
Family,1483,222,18360000,459,0,5,24.32,40000,459,1887,43214,4,2,24
Family,1483,35,17600000,354,0,3,71.519999999999996,49717.51412,354,495,43214,4,2,24
Family,1483,431,16980000,283,3,6,50.630000000000003,60000,280,559,43214,4,2,24
Family,1483,522,16320000,204,0,4,53.829999999999998,80000,204,379,43214,4,2,24
Family,1483,221,16000000,400,0,1,79.840000000000003,40000,400,501,43214,4,2,24
Family,1483,474,15460000,317,0,3,68.609999999999999,48769.716090000002,317,462,43214,4,2,24
Family,1483,442,15360000,411,0,2,92.989999999999995,37372.262770000001,411,442,43214,4,2,24
Family,1483,487,15200000,308,3,7,17.960000000000001,49350.64935,305,1715,43214,4,2,24
Family,1483,313,15120000,378,0,6,20.719999999999999,40000,378,1824,43214,4,2,24
Family,1483,396,14850000,297,0,3,67.349999999999994,50000,297,441,43214,4,2,24
Family,1483,180,13720000,347,0,4,47.399999999999999,39538.904900000001,347,732,43214,4,2,24
Family,1483,429,13250000,265,0,3,43.090000000000003,50000,265,615,43214,4,2,24
Family,1483,312,13160000,329,0,6,63.509999999999998,40000,329,518,43214,4,2,24
Family,1483,71,12800000,160,0,1,66.950000000000003,80000,160,239,43214,4,2,24
Family,1483,445,12420000,207,0,2,96.730000000000004,60000,207,214,43214,4,2,24
Family,1483,34,11350000,227,0,3,68.790000000000006,50000,227,330,43214,4,2,24
Family,1483,499,10440000,174,0,1,87.879999999999995,60000,174,198,43214,4,2,24
Family,1483,155,10400000,265,0,3,92.010000000000005,39245.283020000003,265,288,43214,4,2,24
Family,1483,169,10300000,206,0,2,99.519999999999996,50000,206,207,43214,4,2,24
Family,1483,195,10200000,255,0,7,91.069999999999993,40000,255,280,43214,4,2,24
Family,1483,529,9960000,166,0,5,42.350000000000001,60000,166,392,43214,4,2,24
Family,1483,164,9695000,279,0,2,70.989999999999995,34749.103940000001,279,393,43214,4,2,24
Family,1483,425,9570000,319,0,2,39.880000000000003,30000,319,800,43214,4,2,24
Family,1483,307,9320000,233,0,2,100.87,40000,233,231,43214,4,2,24
Family,1483,165,9200000,230,0,2,88.459999999999994,40000,230,260,43214,4,2,24
Family,1483,362,9030000,258,0,2,80.879999999999995,35000,258,319,43214,4,2,24
Family,1483,380,8960000,181,0,2,53.240000000000002,49502.762430000002,181,340,43214,4,2,24
Family,1483,491,8900000,178,0,2,11.130000000000001,50000,178,1599,43214,4,2,24
Family,1483,505,8850000,295,0,2,76.030000000000001,30000,295,388,43214,4,2,24
Family,1483,359,8700000,290,0,3,46.030000000000001,30000,290,630,43214,4,2,24
Family,1483,414,8560000,214,0,3,49.539999999999999,40000,214,432,43214,4,2,24
Family,1483,456,8440000,216,0,2,104.09999999999999,39074.074070000002,216,207,43214,4,2,24
Family,1483,248,8200000,205,0,3,9.9000000000000004,40000,205,2071,43214,4,2,24
Family,1483,455,8120000,203,1,3,52.859999999999999,40000,202,384,43214,4,2,24
Family,1483,89,8080000,101,0,4,6.3300000000000001,80000,101,1596,43214,4,2,24
Family,1483,321,7950000,318,0,1,72.939999999999998,25000,318,436,43214,4,2,24
Family,1483,365,7875000,225,0,10,7.25,35000,225,3103,43214,4,2,24
Family,1483,50,7650000,153,0,3,52.039999999999999,50000,153,294,43214,4,2,24
Family,1483,495,7350000,245,0,2,42.979999999999997,30000,245,570,43214,4,2,24
Family,1483,368,7110000,237,0,1,64.049999999999997,30000,237,370,43214,4,2,24
Family,1483,162,6780000,226,0,5,39.299999999999997,30000,226,575,43214,4,2,24
Family,1483,464,6560000,165,0,1,46.479999999999997,39757.57576,165,355,43214,4,2,24
Family,1483,415,6510000,190,0,1,56.549999999999997,34263.157890000002,190,336,43214,4,2,24
Family,1483,62,6120000,153,0,2,47.810000000000002,40000,153,320,43214,4,2,24
Family,1483,475,5740000,164,2,2,56.549999999999997,35000,162,290,43214,4,2,24
Family,1483,324,5240000,131,0,1,63.590000000000003,40000,131,206,43214,4,2,24
Family,1483,247,5240000,131,0,1,74.430000000000007,40000,131,176,43214,4,2,24
Family,1483,333,5220000,87,0,8,4.9900000000000002,60000,87,1743,43214,4,2,24
