Film_Type,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
Horror,1484,73,13200000,110,0,3,37.409999999999997,120000,110,294,3/22/2018,3,1,22
Horror,1484,445,13080000,109,0,3,33.960000000000001,120000,109,321,3/22/2018,3,1,22
Horror,1484,52,12200000,123,0,6,4.7999999999999998,99186.991869999998,123,2563,3/22/2018,3,1,22
Horror,1484,396,11500000,115,0,3,12.369999999999999,100000,115,930,3/22/2018,3,1,22
Horror,1484,160,11120000,139,0,8,4.7000000000000002,80000,139,2957,3/22/2018,3,1,22
Horror,1484,522,10800000,72,3,4,19.890000000000001,150000,69,362,3/22/2018,3,1,22
Horror,1484,262,10700000,107,0,3,22.43,100000,107,477,3/22/2018,3,1,22
Horror,1484,312,9920000,124,0,7,19.109999999999999,80000,124,649,3/22/2018,3,1,22
Horror,1484,380,9280000,116,0,3,38.670000000000002,80000,116,300,3/22/2018,3,1,22
Horror,1484,291,8310000,141,0,6,13.82,58936.170209999997,141,1020,3/22/2018,3,1,22
Horror,1484,166,8220000,146,0,4,15.369999999999999,56301.369859999999,146,950,3/22/2018,3,1,22
Horror,1484,238,8100000,135,0,6,10.92,60000,135,1236,3/22/2018,3,1,22
Horror,1484,167,8050000,115,0,12,2.5600000000000001,70000,115,4492,3/22/2018,3,1,22
Horror,1484,201,7840000,112,0,3,11.779999999999999,70000,112,951,3/22/2018,3,1,22
Horror,1484,180,7770000,111,0,4,15.16,70000,111,732,3/22/2018,3,1,22
Horror,1484,39,7600000,76,0,3,14.73,100000,76,516,3/22/2018,3,1,22
Horror,1484,277,7520000,94,0,3,39.170000000000002,80000,94,240,3/22/2018,3,1,22
Horror,1484,165,7360000,92,0,4,20.440000000000001,80000,92,450,3/22/2018,3,1,22
Horror,1484,431,7300000,73,0,8,11.949999999999999,100000,73,611,3/22/2018,3,1,22
Horror,1484,475,7150000,143,0,6,16.440000000000001,50000,143,870,3/22/2018,3,1,22
Horror,1484,259,6800000,85,0,3,8.9100000000000001,80000,85,954,3/22/2018,3,1,22
Horror,1484,162,6240000,104,0,6,1.79,60000,104,5810,3/22/2018,3,1,22
Horror,1484,528,6160000,88,0,6,3.8900000000000001,70000,88,2262,3/22/2018,3,1,22
Horror,1484,417,6100000,61,0,3,6.4800000000000004,100000,61,941,3/22/2018,3,1,22
Horror,1484,430,6000000,60,0,2,29.129999999999999,100000,60,206,3/22/2018,3,1,22
Horror,1484,181,6000000,60,0,6,4.0700000000000003,100000,60,1474,3/22/2018,3,1,22
Horror,1484,198,5810000,83,0,6,8.0399999999999991,70000,83,1032,3/22/2018,3,1,22
Horror,1484,456,5760000,72,0,2,36.920000000000002,80000,72,195,3/22/2018,3,1,22
Horror,1484,415,5670000,81,0,2,12.050000000000001,70000,81,672,3/22/2018,3,1,22
Horror,1484,381,5670000,105,0,6,10.289999999999999,54000,105,1020,3/22/2018,3,1,22
Horror,1484,172,5400000,54,0,3,12.41,100000,54,435,3/22/2018,3,1,22
Horror,1484,50,5000000,50,0,3,9.3599999999999994,100000,50,534,3/22/2018,3,1,22
Horror,1484,144,4720000,59,0,4,28.920000000000002,80000,59,204,3/22/2018,3,1,22
Horror,1484,57,4500000,45,0,3,7.21,100000,45,624,3/22/2018,3,1,22
Horror,1484,247,4440000,58,0,2,26.850000000000001,76551.724140000006,58,216,3/22/2018,3,1,22
Horror,1484,225,4200000,60,0,6,4.4100000000000001,70000,60,1361,3/22/2018,3,1,22
Horror,1484,479,4200000,60,0,4,8.8800000000000008,70000,60,676,3/22/2018,3,1,22
Horror,1484,196,4160000,52,0,4,10.4,80000,52,500,3/22/2018,3,1,22
Horror,1484,453,4080000,69,0,7,6.4000000000000004,59130.434780000003,69,1078,3/22/2018,3,1,22
Horror,1484,300,3440000,43,0,2,6.6200000000000001,80000,43,650,3/22/2018,3,1,22
Horror,1484,194,3300000,66,0,3,8.3699999999999992,50000,66,789,3/22/2018,3,1,22
Horror,1484,94,3220000,49,0,8,1.2,65714.285709999996,49,4083,3/22/2018,3,1,22
Horror,1484,315,2800000,56,0,3,12.44,50000,56,450,3/22/2018,3,1,22
Horror,1484,467,2650000,53,0,2,6.6299999999999999,50000,53,799,3/22/2018,3,1,22
Horror,1484,222,2640000,33,0,5,1.72,80000,33,1919,3/22/2018,3,1,22
Horror,1484,168,2600000,26,0,3,14.44,100000,26,180,3/22/2018,3,1,22
Horror,1484,81,2600000,26,0,2,,100000,26,,3/22/2018,3,1,22
Horror,1484,324,2520000,36,0,4,4.4800000000000004,70000,36,804,3/22/2018,3,1,22
Horror,1484,516,2310000,33,8,1,28.210000000000001,70000,25,117,3/22/2018,3,1,22
Horror,1484,466,2065000,35,0,3,6.8200000000000003,59000,35,513,3/22/2018,3,1,22
Horror,1484,496,2030000,45,0,4,10.470000000000001,45111.111109999998,45,430,3/22/2018,3,1,22
Horror,1484,338,2000000,25,0,3,3.9100000000000001,80000,25,639,3/22/2018,3,1,22
Horror,1484,484,1900000,38,0,2,12.67,50000,38,300,3/22/2018,3,1,22
Horror,1484,490,1890000,27,0,4,1.3400000000000001,70000,27,2015,3/22/2018,3,1,22
Horror,1484,487,1700000,17,0,5,1.3899999999999999,100000,17,1223,3/22/2018,3,1,22
Horror,1484,321,1680000,42,0,2,4.8200000000000003,40000,42,871,3/22/2018,3,1,22
Horror,1484,237,1680000,28,0,6,1.3700000000000001,60000,28,2044,3/22/2018,3,1,22
Horror,1484,531,1440000,24,0,4,4.2599999999999998,60000,24,563,3/22/2018,3,1,22
Horror,1484,273,1300000,26,0,3,2.3399999999999999,50000,26,1111,3/22/2018,3,1,22
Horror,1484,299,1250000,31,0,2,3.3199999999999998,40322.580650000004,31,934,3/22/2018,3,1,22
Horror,1484,492,1200000,23,3,1,11.06,52173.913039999999,20,208,3/22/2018,3,1,22
Horror,1484,285,1000000,10,0,6,1.52,100000,10,658,3/22/2018,3,1,22
Horror,1484,253,840000,12,0,3,4.21,70000,12,285,3/22/2018,3,1,22
Horror,1484,480,780000,13,0,1,11.82,60000,13,110,3/22/2018,3,1,22
Horror,1484,486,400000,8,0,1,2.8599999999999999,50000,8,280,3/22/2018,3,1,22
Horror,1484,286,160000,2,0,2,0.40000000000000002,80000,2,500,3/22/2018,3,1,22
Horror,1484,448,139759998,933,0,6,67.950000000000003,149796.35370000001,933,1373,3/21/2018,3,1,21
Horror,1484,344,83250000,555,0,4,52.359999999999999,150000,555,1060,3/21/2018,3,1,21
Horror,1484,163,78480000,611,0,5,53.130000000000003,128445.1718,611,1150,3/21/2018,3,1,21
Horror,1484,304,44100000,294,0,2,100,150000,294,294,3/21/2018,3,1,21
Horror,1484,524,30000000,200,6,7,32.729999999999997,150000,194,611,3/21/2018,3,1,21
Horror,1484,485,27300000,182,0,2,63.640000000000001,150000,182,286,3/21/2018,3,1,21
Horror,1484,489,24000000,160,4,9,32.649999999999999,150000,156,490,3/21/2018,3,1,21
Horror,1484,71,18000000,120,0,1,32.880000000000003,150000,120,365,3/21/2018,3,1,21
Horror,1484,390,17760000,222,0,10,65.709999999999994,80000,222,338,3/21/2018,3,1,21
Horror,1484,141,16950000,114,0,4,22.09,148684.21049999999,114,516,3/21/2018,3,1,21
Horror,1484,352,14700000,98,0,4,14.630000000000001,150000,98,670,3/21/2018,3,1,21
Horror,1484,513,14200000,142,0,4,14.34,100000,142,990,3/21/2018,3,1,21
Horror,1484,266,14100000,94,0,3,19.870000000000001,150000,94,473,3/21/2018,3,1,21
Horror,1484,48,13200000,132,0,14,3.6499999999999999,100000,132,3616,3/21/2018,3,1,21
Horror,1484,186,12800000,160,0,3,10.539999999999999,80000,160,1518,3/21/2018,3,1,21
Horror,1484,518,12660000,109,0,5,16.34,116146.789,109,667,3/21/2018,3,1,21
Horror,1484,51,12150000,124,0,8,5.71,97983.870970000004,124,2172,3/21/2018,3,1,21
Horror,1484,313,11680000,158,0,6,8.6600000000000001,73924.050629999998,158,1824,3/21/2018,3,1,21
Horror,1484,183,11440000,143,0,4,7.9400000000000004,80000,143,1801,3/21/2018,3,1,21
Horror,1484,34,10300000,103,0,2,46.82,100000,103,220,3/21/2018,3,1,21
Horror,1484,35,10300000,103,0,2,31.210000000000001,100000,103,330,3/21/2018,3,1,21
Horror,1484,159,10010000,143,0,12,3.8100000000000001,70000,143,3753,3/21/2018,3,1,21
Horror,1484,210,9360000,117,0,2,50,80000,117,234,3/21/2018,3,1,21
Horror,1484,474,8800000,110,0,2,47.009999999999998,80000,110,234,3/21/2018,3,1,21
Horror,1484,182,8320000,104,0,1,18.309999999999999,80000,104,568,3/21/2018,3,1,21
Horror,1484,185,8000000,100,0,4,6.7199999999999998,80000,100,1488,3/21/2018,3,1,21
Horror,1484,522,7650000,51,0,2,29.82,150000,51,171,3/21/2018,3,1,21
Horror,1484,160,7520000,94,0,4,6.3499999999999996,80000,94,1480,3/21/2018,3,1,21
Horror,1484,529,7500000,50,0,2,13.02,150000,50,384,3/21/2018,3,1,21
Horror,1484,259,7200000,90,0,3,9.4299999999999997,80000,90,954,3/21/2018,3,1,21
Horror,1484,262,6640000,83,0,2,26.100000000000001,80000,83,318,3/21/2018,3,1,21
Horror,1484,277,6400000,80,0,3,33.329999999999998,80000,80,240,3/21/2018,3,1,21
Horror,1484,380,6400000,80,0,3,26.670000000000002,80000,80,300,3/21/2018,3,1,21
Horror,1484,291,6360000,106,0,3,20.780000000000001,60000,106,510,3/21/2018,3,1,21
Horror,1484,72,6300000,63,0,1,18.579999999999998,100000,63,339,3/21/2018,3,1,21
Horror,1484,166,6240000,104,0,4,10.949999999999999,60000,104,950,3/21/2018,3,1,21
Horror,1484,456,5680000,71,0,2,36.409999999999997,80000,71,195,3/21/2018,3,1,21
Horror,1484,73,5400000,45,0,1,45.920000000000002,120000,45,98,3/21/2018,3,1,21
Horror,1484,431,5200000,52,0,8,7.1600000000000001,100000,52,726,3/21/2018,3,1,21
Horror,1484,250,4960000,62,0,12,1.0900000000000001,80000,62,5688,3/21/2018,3,1,21
Horror,1484,39,4650000,49,0,2,14.24,94897.959180000005,49,344,3/21/2018,3,1,21
Horror,1484,475,4450000,89,0,4,15.34,50000,89,580,3/21/2018,3,1,21
Horror,1484,50,4300000,43,0,3,8.0500000000000007,100000,43,534,3/21/2018,3,1,21
Horror,1484,312,4160000,52,0,4,13.33,80000,52,390,3/21/2018,3,1,21
Horror,1484,222,4080000,51,0,4,5.54,80000,51,921,3/21/2018,3,1,21
Horror,1484,201,3990000,57,0,2,8.9900000000000002,70000,57,634,3/21/2018,3,1,21
Horror,1484,479,3990000,57,0,2,16.859999999999999,70000,57,338,3/21/2018,3,1,21
Horror,1484,396,3700000,37,0,3,3.98,100000,37,930,3/21/2018,3,1,21
Horror,1484,180,3640000,52,0,2,14.210000000000001,70000,52,366,3/21/2018,3,1,21
Horror,1484,247,3320000,46,0,1,26.140000000000001,72173.913039999999,46,176,3/21/2018,3,1,21
Horror,1484,172,3200000,32,0,3,7.3600000000000003,100000,32,435,3/21/2018,3,1,21
Horror,1484,238,3120000,52,0,2,12.619999999999999,60000,52,412,3/21/2018,3,1,21
Horror,1484,165,3040000,38,0,2,20,80000,38,190,3/21/2018,3,1,21
Horror,1484,453,2700000,45,0,3,9.7400000000000002,60000,45,462,3/21/2018,3,1,21
Horror,1484,196,2480000,31,0,6,4.1299999999999999,80000,31,751,3/21/2018,3,1,21
Horror,1484,162,2460000,41,0,3,1.4099999999999999,60000,41,2908,3/21/2018,3,1,21
Horror,1484,94,2310000,33,0,6,1.0800000000000001,70000,33,3056,3/21/2018,3,1,21
Horror,1484,181,2200000,22,0,4,1.8799999999999999,100000,22,1170,3/21/2018,3,1,21
Horror,1484,324,1890000,27,0,3,4.4800000000000004,70000,27,603,3/21/2018,3,1,21
Horror,1484,430,1800000,39,0,2,21.789999999999999,46153.846149999998,39,179,3/21/2018,3,1,21
Horror,1484,167,1750000,25,0,6,1.1100000000000001,70000,25,2252,3/21/2018,3,1,21
Horror,1484,466,1740000,29,0,1,16.960000000000001,60000,29,171,3/21/2018,3,1,21
Horror,1484,467,1600000,32,0,2,4,50000,32,800,3/21/2018,3,1,21
Horror,1484,168,1400000,14,0,3,7.7800000000000002,100000,14,180,3/21/2018,3,1,21
Horror,1484,198,1400000,20,0,1,11.630000000000001,70000,20,172,3/21/2018,3,1,21
Horror,1484,194,1360000,34,0,2,6.46,40000,34,526,3/21/2018,3,1,21
Horror,1484,144,1360000,17,0,4,8.3300000000000001,80000,17,204,3/21/2018,3,1,21
Horror,1484,273,1350000,27,0,4,1.8200000000000001,50000,27,1484,3/21/2018,3,1,21
Horror,1484,315,1150000,23,0,3,5.1100000000000003,50000,23,450,3/21/2018,3,1,21
Horror,1484,516,1120000,16,4,1,13.68,70000,12,117,3/21/2018,3,1,21
Horror,1484,285,1100000,11,0,6,1.6699999999999999,100000,11,659,3/21/2018,3,1,21
Horror,1484,480,960000,16,0,1,14.550000000000001,60000,16,110,3/21/2018,3,1,21
Horror,1484,381,960000,16,0,6,1.5700000000000001,60000,16,1019,3/21/2018,3,1,21
Horror,1484,57,900000,9,0,2,2.1600000000000001,100000,9,417,3/21/2018,3,1,21
Horror,1484,417,895000,10,0,1,2.5899999999999999,89500,10,386,3/21/2018,3,1,21
Horror,1484,321,880000,22,0,1,5.0499999999999998,40000,22,436,3/21/2018,3,1,21
Horror,1484,299,850000,17,0,2,1.8200000000000001,50000,17,934,3/21/2018,3,1,21
Horror,1484,492,850000,22,0,1,10.58,38636.363640000003,22,208,3/21/2018,3,1,21
Horror,1484,338,720000,9,0,2,2.1099999999999999,80000,9,427,3/21/2018,3,1,21
Horror,1484,237,240000,4,0,6,0.20000000000000001,60000,4,2000,3/21/2018,3,1,21
Horror,1484,531,240000,4,0,1,2.8399999999999999,60000,4,141,3/21/2018,3,1,21
Horror,1484,253,140000,2,0,2,1.05,70000,2,190,3/21/2018,3,1,21
Horror,1484,518,4800000,80,0,3,22.600000000000001,60000,80,354,3/20/2018,3,1,20
Horror,1484,186,4400000,55,0,4,2.7200000000000002,80000,55,2022,3/20/2018,3,1,20
Horror,1484,198,3600000,60,0,5,6.9800000000000004,60000,60,860,3/20/2018,3,1,20
Horror,1484,210,3280000,41,0,4,8.7599999999999998,80000,41,468,3/20/2018,3,1,20
Horror,1484,51,2800000,28,0,6,1.72,100000,28,1628,3/20/2018,3,1,20
Horror,1484,238,2500000,50,0,4,6.0700000000000003,50000,50,824,3/20/2018,3,1,20
Horror,1484,165,2320000,58,0,4,12.890000000000001,40000,58,450,3/20/2018,3,1,20
Horror,1484,48,2300000,23,0,14,0.64000000000000001,100000,23,3594,3/20/2018,3,1,20
Horror,1484,159,2190000,73,0,12,1.9399999999999999,30000,73,3763,3/20/2018,3,1,20
Horror,1484,141,1920000,17,0,3,3.23,112941.1765,17,526,3/20/2018,3,1,20
Horror,1484,167,1880000,33,0,8,1.1000000000000001,56969.696969999997,33,3000,3/20/2018,3,1,20
Horror,1484,89,1680000,14,0,2,5.6500000000000004,120000,14,248,3/20/2018,3,1,20
Horror,1484,266,1680000,28,0,2,9.0299999999999994,60000,28,310,3/20/2018,3,1,20
Horror,1484,250,1610000,23,0,12,0.40999999999999998,70000,23,5610,3/20/2018,3,1,20
Horror,1484,162,1440000,24,0,4,0.62,60000,24,3871,3/20/2018,3,1,20
Horror,1484,291,1200000,31,0,4,4.5599999999999996,38709.67742,31,680,3/20/2018,3,1,20
Horror,1484,467,1100000,22,0,1,5.5,50000,22,400,3/20/2018,3,1,20
Horror,1484,315,1050000,21,0,2,7,50000,21,300,3/20/2018,3,1,20
Horror,1484,431,1050000,21,0,4,20.190000000000001,50000,21,104,3/20/2018,3,1,20
Horror,1484,222,840000,21,0,6,1.9299999999999999,40000,21,1088,3/20/2018,3,1,20
Horror,1484,225,800000,20,0,12,0.72999999999999998,40000,20,2740,3/20/2018,3,1,20
Horror,1484,201,720000,12,0,1,3.79,60000,12,317,3/20/2018,3,1,20
Horror,1484,181,700000,7,0,2,2.27,100000,7,308,3/20/2018,3,1,20
Horror,1484,528,700000,14,0,3,1.24,50000,14,1129,3/20/2018,3,1,20
Horror,1484,312,520000,13,0,3,5.0199999999999996,40000,13,259,3/20/2018,3,1,20
Horror,1484,52,450000,9,0,6,0.34999999999999998,50000,9,2571,3/20/2018,3,1,20
Horror,1484,237,350000,7,0,6,0.34000000000000002,50000,7,2059,3/20/2018,3,1,20
Horror,1484,453,300000,5,0,4,0.81000000000000005,60000,5,617,3/20/2018,3,1,20
Horror,1484,94,300000,5,0,4,0.25,60000,5,2000,3/20/2018,3,1,20
Horror,1484,479,280000,8,0,2,2.3700000000000001,35000,8,338,3/20/2018,3,1,20
Horror,1484,144,240000,4,0,4,1.96,60000,4,204,3/20/2018,3,1,20
Horror,1484,160,210000,3,0,2,0.40999999999999998,70000,3,732,3/20/2018,3,1,20
Horror,1484,381,150000,5,0,6,0.48999999999999999,30000,5,1020,3/20/2018,3,1,20
Horror,1484,466,50000,2,0,1,1.1699999999999999,25000,2,171,3/20/2018,3,1,20
Horror,1484,448,72540000,612,0,8,32.539999999999999,118529.4118,612,1881,3/19/2018,3,1,19
Horror,1484,163,43080000,360,0,8,26.710000000000001,119666.6667,360,1348,3/19/2018,3,1,19
Horror,1484,344,39000000,346,0,5,26.109999999999999,112716.76300000001,346,1325,3/19/2018,3,1,19
Horror,1484,304,27240000,230,0,5,24.699999999999999,118434.78260000001,230,931,3/19/2018,3,1,19
Horror,1484,450,21120000,184,0,4,38.020000000000003,114782.6087,184,484,3/19/2018,3,1,19
Horror,1484,474,17460000,194,0,3,66.670000000000002,90000,194,291,3/19/2018,3,1,19
Horror,1484,485,17100000,143,0,5,21.219999999999999,119580.41959999999,143,674,3/19/2018,3,1,19
Horror,1484,489,16200000,141,0,12,20.98,114893.617,141,672,3/19/2018,3,1,19
Horror,1484,524,14400000,120,0,10,13.300000000000001,120000,120,902,3/19/2018,3,1,19
Horror,1484,186,14160000,177,0,6,5.8300000000000001,80000,177,3036,3/19/2018,3,1,19
Horror,1484,51,13850000,143,0,14,3.7599999999999998,96853.146850000005,143,3803,3/19/2018,3,1,19
Horror,1484,141,13560000,113,0,7,10.83,120000,113,1043,3/19/2018,3,1,19
Horror,1484,71,12600000,105,0,3,9.5899999999999999,120000,105,1095,3/19/2018,3,1,19
Horror,1484,390,11680000,169,0,8,61.899999999999999,69112.426040000006,169,273,3/19/2018,3,1,19
Horror,1484,352,11160000,93,6,6,8.6400000000000006,120000,87,1076,3/19/2018,3,1,19
Horror,1484,34,11000000,110,0,4,25,100000,110,440,3/19/2018,3,1,19
Horror,1484,210,10560000,132,0,6,18.800000000000001,80000,132,702,3/19/2018,3,1,19
Horror,1484,48,9200000,95,0,14,2.6299999999999999,96842.105259999997,95,3612,3/19/2018,3,1,19
Horror,1484,313,8650000,127,0,12,3.48,68110.236220000006,127,3649,3/19/2018,3,1,19
Horror,1484,250,7910000,113,0,12,1.99,70000,113,5678,3/19/2018,3,1,19
Horror,1484,183,7520000,94,0,6,3.48,80000,94,2701,3/19/2018,3,1,19
Horror,1484,35,7500000,75,0,3,15.15,100000,75,495,3/19/2018,3,1,19
Horror,1484,266,7440000,62,0,4,9.8699999999999992,120000,62,628,3/19/2018,3,1,19
Horror,1484,182,6880000,86,0,3,5.0499999999999998,80000,86,1703,3/19/2018,3,1,19
Horror,1484,529,6720000,56,0,3,9.7200000000000006,120000,56,576,3/19/2018,3,1,19
Horror,1484,159,6660000,111,0,12,2.96,60000,111,3750,3/19/2018,3,1,19
Horror,1484,89,6600000,55,0,4,11.09,120000,55,496,3/19/2018,3,1,19
Horror,1484,165,6580000,94,0,4,20.890000000000001,70000,94,450,3/19/2018,3,1,19
Horror,1484,513,6400000,64,0,2,12.960000000000001,100000,64,494,3/19/2018,3,1,19
Horror,1484,160,5810000,83,0,6,3.7400000000000002,70000,83,2219,3/19/2018,3,1,19
Horror,1484,396,5760000,72,0,3,7.7400000000000002,80000,72,930,3/19/2018,3,1,19
Horror,1484,291,5580000,99,0,6,9.7100000000000009,56363.636359999997,99,1020,3/19/2018,3,1,19
Horror,1484,73,5400000,45,0,3,15.31,120000,45,294,3/19/2018,3,1,19
Horror,1484,522,5160000,43,0,4,11.619999999999999,120000,43,370,3/19/2018,3,1,19
Horror,1484,198,4980000,83,0,5,9.6500000000000004,60000,83,860,3/19/2018,3,1,19
Horror,1484,445,4920000,41,0,3,12.77,120000,41,321,3/19/2018,3,1,19
Horror,1484,380,4800000,60,0,3,20,80000,60,300,3/19/2018,3,1,19
Horror,1484,518,4620000,43,0,7,7.04,107441.8605,43,611,3/19/2018,3,1,19
Horror,1484,429,4000000,40,0,3,6.5,100000,40,615,3/19/2018,3,1,19
Horror,1484,167,3900000,65,0,12,1.4399999999999999,60000,65,4514,3/19/2018,3,1,19
Horror,1484,324,3840000,64,0,4,7.96,60000,64,804,3/19/2018,3,1,19
Horror,1484,222,3710000,53,0,6,8.1799999999999997,70000,53,648,3/19/2018,3,1,19
Horror,1484,39,3500000,37,0,4,5.3799999999999999,94594.594589999993,37,688,3/19/2018,3,1,19
Horror,1484,417,3190000,34,0,3,3.6099999999999999,93823.529410000003,34,942,3/19/2018,3,1,19
Horror,1484,247,3180000,65,0,2,30.09,48923.07692,65,216,3/19/2018,3,1,19
Horror,1484,201,3120000,52,0,3,5.4699999999999998,60000,52,951,3/19/2018,3,1,19
Horror,1484,166,3030000,54,0,4,5.6799999999999997,56111.111109999998,54,951,3/19/2018,3,1,19
Horror,1484,238,2950000,59,0,6,4.7699999999999996,50000,59,1237,3/19/2018,3,1,19
Horror,1484,467,2900000,58,0,2,7.25,50000,58,800,3/19/2018,3,1,19
Horror,1484,259,2680000,47,0,2,7.3899999999999997,57021.276599999997,47,636,3/19/2018,3,1,19
Horror,1484,528,2660000,38,0,5,2.02,70000,38,1881,3/19/2018,3,1,19
Horror,1484,277,2640000,33,0,3,13.75,80000,33,240,3/19/2018,3,1,19
Horror,1484,225,2520000,36,0,12,1.3200000000000001,70000,36,2727,3/19/2018,3,1,19
Horror,1484,180,2240000,32,0,3,6.5300000000000002,70000,32,490,3/19/2018,3,1,19
Horror,1484,453,2010000,39,0,6,4.2199999999999998,51538.461539999997,39,924,3/19/2018,3,1,19
Horror,1484,181,1850000,23,0,6,1.5600000000000001,80434.782609999995,23,1474,3/19/2018,3,1,19
Horror,1484,487,1800000,18,0,6,1.22,100000,18,1475,3/19/2018,3,1,19
Horror,1484,479,1750000,25,0,4,3.7000000000000002,70000,25,676,3/19/2018,3,1,19
Horror,1484,381,1710000,29,0,6,2.8399999999999999,58965.517240000001,29,1021,3/19/2018,3,1,19
Horror,1484,415,1680000,24,0,2,3.5699999999999998,70000,24,672,3/19/2018,3,1,19
Horror,1484,300,1620000,27,0,4,2.0800000000000001,60000,27,1298,3/19/2018,3,1,19
Horror,1484,194,1480000,37,0,3,4.6900000000000004,40000,37,789,3/19/2018,3,1,19
Horror,1484,321,1400000,35,0,2,4.0099999999999998,40000,35,873,3/19/2018,3,1,19
Horror,1484,262,1280000,18,0,3,3.77,71111.111109999998,18,477,3/19/2018,3,1,19
Horror,1484,480,1140000,20,0,1,18.18,57000,20,110,3/19/2018,3,1,19
Horror,1484,144,1140000,19,0,6,6.21,60000,19,306,3/19/2018,3,1,19
Horror,1484,253,1080000,18,0,3,6.3200000000000003,60000,18,285,3/19/2018,3,1,19
Horror,1484,57,1000000,10,0,3,1.6000000000000001,100000,10,625,3/19/2018,3,1,19
Horror,1484,431,1000000,10,0,7,3.6899999999999999,100000,10,271,3/19/2018,3,1,19
Horror,1484,466,950000,19,0,3,3.7000000000000002,50000,19,514,3/19/2018,3,1,19
Horror,1484,237,900000,18,0,6,0.88,50000,18,2045,3/19/2018,3,1,19
Horror,1484,315,800000,16,0,2,5.3300000000000001,50000,16,300,3/19/2018,3,1,19
Horror,1484,499,800000,10,0,2,2.2000000000000002,80000,10,455,3/19/2018,3,1,19
Horror,1484,94,780000,13,0,8,0.32000000000000001,60000,13,4063,3/19/2018,3,1,19
Horror,1484,285,720000,9,0,6,1.3600000000000001,80000,9,662,3/19/2018,3,1,19
Horror,1484,496,600000,12,0,4,2.79,50000,12,430,3/19/2018,3,1,19
Horror,1484,516,560000,8,0,1,6.8399999999999999,70000,8,117,3/19/2018,3,1,19
Horror,1484,338,200000,3,0,1,1.4099999999999999,66666.666670000006,3,213,3/19/2018,3,1,19
Horror,1484,50,200000,2,0,3,0.37,100000,2,541,3/19/2018,3,1,19
Horror,1484,52,200000,2,0,6,8.0000000000000002E-2,100000,2,2500,3/19/2018,3,1,19
Horror,1484,486,150000,3,0,2,0.54000000000000004,50000,3,556,3/19/2018,3,1,19
Horror,1484,448,86910000,739,0,8,39.289999999999999,117604.8714,739,1881,3/18/2018,3,1,18
Horror,1484,163,43320000,361,0,7,45.240000000000002,120000,361,798,3/18/2018,3,1,18
Horror,1484,344,35040000,295,0,5,22.260000000000002,118779.66099999999,295,1325,3/18/2018,3,1,18
Horror,1484,304,34560000,289,0,5,31.039999999999999,119584.7751,289,931,3/18/2018,3,1,18
Horror,1484,71,27120000,228,2,3,20.82,118947.36840000001,226,1095,3/18/2018,3,1,18
Horror,1484,450,21240000,181,0,4,25.82,117348.06630000001,181,701,3/18/2018,3,1,18
Horror,1484,210,20960000,262,0,7,31.989999999999998,80000,262,819,3/18/2018,3,1,18
Horror,1484,485,19920000,166,0,5,24.629999999999999,120000,166,674,3/18/2018,3,1,18
Horror,1484,186,18800000,235,0,7,6.6299999999999999,80000,235,3544,3/18/2018,3,1,18
Horror,1484,513,17400000,174,0,2,35.149999999999999,100000,174,495,3/18/2018,3,1,18
Horror,1484,51,16050000,175,0,14,4.5999999999999996,91714.285709999996,175,3804,3/18/2018,3,1,18
Horror,1484,524,15680000,131,3,10,14.52,119694.6565,128,902,3/18/2018,3,1,18
Horror,1484,489,15360000,142,0,12,21.129999999999999,108169.0141,142,672,3/18/2018,3,1,18
Horror,1484,313,14560000,208,0,12,5.7000000000000002,70000,208,3649,3/18/2018,3,1,18
Horror,1484,48,12600000,128,0,14,3.54,98437.5,128,3616,3/18/2018,3,1,18
Horror,1484,52,12250000,125,0,6,4.8799999999999999,98000,125,2561,3/18/2018,3,1,18
Horror,1484,34,11800000,118,0,4,26.82,100000,118,440,3/18/2018,3,1,18
Horror,1484,182,11520000,144,0,3,8.4499999999999993,80000,144,1704,3/18/2018,3,1,18
Horror,1484,396,10320000,129,0,3,13.869999999999999,80000,129,930,3/18/2018,3,1,18
Horror,1484,529,9720000,81,0,3,14.06,120000,81,576,3/18/2018,3,1,18
Horror,1484,390,9680000,170,0,8,64.290000000000006,56941.176469999999,170,264,3/18/2018,3,1,18
Horror,1484,73,9600000,80,0,3,27.210000000000001,120000,80,294,3/18/2018,3,1,18
Horror,1484,141,9600000,80,0,7,7.6699999999999999,120000,80,1043,3/18/2018,3,1,18
Horror,1484,250,9590000,137,0,12,2.4199999999999999,70000,137,5661,3/18/2018,3,1,18
Horror,1484,159,8640000,144,0,12,3.8300000000000001,60000,144,3760,3/18/2018,3,1,18
Horror,1484,352,8400000,71,0,6,6.5899999999999999,118309.85920000001,71,1077,3/18/2018,3,1,18
Horror,1484,312,7910000,113,0,9,13.390000000000001,70000,113,844,3/18/2018,3,1,18
Horror,1484,429,7700000,77,0,3,12.52,100000,77,615,3/18/2018,3,1,18
Horror,1484,89,7440000,62,0,4,12.5,120000,62,496,3/18/2018,3,1,18
Horror,1484,522,7200000,60,0,4,16.219999999999999,120000,60,370,3/18/2018,3,1,18
Horror,1484,35,6600000,66,0,3,13.33,100000,66,495,3/18/2018,3,1,18
